DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
10.1080/17459435.2021.2016919,Drunk Girl: A brief thematic analysis of Twitter posts about alcohol use and #MeToo,"Calandra Lindstadt, Brittany P. Boyer, Erica Ciszek, A. Chung, Gary B. Wilcox",Qualitative Research Reports in Communication,2022,"This research brief presents analyses aimed at characterizing the content of a corpus of original and retweeted Twitter posts related to the role of alcohol intoxication in sexual assault within the context of the #MeToo movement. A text-mining approach was used to collect 25,014 tweets and retweets containing #MeToo and keywords involving alcohol intoxication posted during the year after #MeToo went viral (October 15, 2017 to October 15, 2018). A combination of algorithm-driven cluster analysis and manual qualitative analysis was used to discover the most prominent themes. Analyses revealed that the content of tweets related to alcohol use and #MeToo were overwhelmingly centered around U.S.politics. Analysis of a subsample of 5,566 original (i.e., non-retweeted) tweets revealed fewer politically-focused topics and a noteworthy theme expressing concern for men in the #MeToo era. Findings are discussed in relation to political discourse on social media, the use of #MeToo to express political ideologies, and implications for supporting sexual assault survivors.",131385470,4,39,,
10.1109/qicar61538.2024.10496627,A new model based on Dynamic Naive Bayes classifier for retweet behavior prediction,"Rahebeh Mojtahedi Safari, Amir Masoud Rahmani, Sasan H. Alizaeh",2024 10th International Conference on Artificial Intelligence and Robotics (QICAR),2024,"At present, the prediction of user retweeting behavior plays a significant role in perceiving the underlying mechanism of information diffusion in the microblogging network. The problem of retweeting behavior prediction is usually considered as a classification task hence, the effort for the classification of the time-series data in the microblogging network has gained spacious attention. It is challenging to improve the classification accuracy of retweeting behavior prediction models, because the applied classifications still lack a tailored method. To address this, we present a retweeting behavior prediction model based on Dynamic Naïve Bayes classifier that is an appropriate classifier dealing with time-series data classification. In fact, we apply a time discretization approach and incorporate user individual, social and temporal features into our proposed prediction model to estimate accurately user retweeting behavior in the microblogging network over time. The real Twitter(X) microblogging dataset is used to evaluate the performance of the proposed model in the user retweeting prediction. The experimental results show that our proposed classifier due to its simple structure can avoid overfitting problem, and outperforms in compared to other baseline methods.",271624087,0,22,,
10.1145/3319921.3319956,Algorithm Based on Improved Naive Bayesian for Predicting Microblog Behavior,"Yuan Jiaxian, Zhu Gengming",(missing journal),2019,"This paper is aimed at predicting microblogs' content and three kinds counts of behaviors that including forward counts, comment counts and like counts, which analyse the overall characteristics of microblog, and propose an algorithm based on improved naive Bayesian-NB for predicting microblog behavior. Calculating microblogs' feature words based on TF*IDF, we classify microblog by LDA algorithm, to find the right category set. Select feature words used frequently from microblog, as predictive properties, and construct an improved naive Bayesian algorithm for predicting. The result of experiment shows that the recall rate, precision rate and F1 evaluation value are improved.",202904501,4,13,,
(missing DOI),Rumor Forwarding Prediction Model Based on Uncertain Time Series,"Ruihong Wang, Fingming Liu",(missing journal),2024,"The rapid spread of rumors in social media is mainly caused by individual retweets. This paper applies uncertainty time series analysis (UTSA) to analyze a rumor retweeting behavior on Weibo. First, the rumor forwarding is modeled using uncertain time series, including order selection, parameter estimation, residual analysis, uncertainty hypothesis testing and forecast, and the validity of using uncertain time series analysis is further supported by analyzing the characteristics of the residual plot. The experimental results show that the uncertain time series can better predict the next stage of rumor forwarding. The results of the study have important practical significance for rumor management and the management of social media information dissemination.",272853907,0,9,,
10.1145/3400806.3400838,Twitter as Health Information Source: Exploring the Parameters Affecting Dementia-Related Tweets,"Fatimah Alhayan, Diane Rasmussen Pennington",(missing journal),2020,"Unlike other media, research on the credibility of information present on social media is limited. This limitation is even more pronounced in the case of healthcare, including dementia-related information. The purpose of this study was to identify user groups that show high bot-like behavior and profile features that deviation from typical human behavior. We collected 16,691 tweets about dementia posted over the course of a month by 8400 users. We applied inductive coding to categorize users. The BotOrNot? API was used to compute a bot score. This work provides insight into relations between user features and a bot score. We performed analysis techniques such as Kruskal-Wallis, stepwise multiple variable regression, user tweet frequency analysis and content analysis on the data. These were further evaluated for the most frequently referenced URLs in the tweets and most active users in terms of tweet frequency. Initial results indicated that the majority of users are regular users and not bots. Regression analysis revealed a clear relationship between different features. Independent variables in the user profiles such as geo_data and favourites_count, correlated with the final bot score. Similarly, content analysis of the tweets showed that the word features of bot profiles have an overall smaller percentage of words compared to regular profiles. Although this analysis is promising, it needs further enhancements.",177025868,4,29,,
10.1109/issc52156.2021.9467872,An Investigation into the Impact and Predictability of Emotional Polarity on the Virality of Twitter Tweets,"Ameer Ahmad, Eoghan Furey, Juanita Blue",2021 32nd Irish Signals and Systems Conference (ISSC),2021,"In this study, the likelihood of tweet-sentiment influencing people’s opinion and motivating people to re-tweet is examined using data pertaining to three different fields; political, entertainment and financial. This study carried out additional investigation into the impact of Sentiment Compound Polarity and Favourite Count on people's opinions. Metrics of retweets and users’ favourite count are used for the development of a predictive model to determine the likelihood of an individual tweet being retweeted. Public datasets were used for this study, focusing on three diverse topics including the 2017 demonetization in India dataset with 14,940 observations, the 2016 US election dataset with 397,629 observations and the 2018 American Music Awards dataset with 27,556 observations. Findings demonstrate that tweet sentiment plays an important role in shaping people's views and thereby inspiring them to retweet a tweet. The resulting predictive model may be used to determine the likelihood of a tweet being retweeted. The outcomes have numerous applications in domains such as advertising and marketing, political, social, commercial and charitable organisations.",157607029,0,11,,
10.1386/ajms_00083_1,Sentiment analysis of tweet content on Hurricane Dorian: Sensemaking in digital journalistic inquiry ecology,Yanfang Wu,Journal of Applied Journalism &amp; Media Studies,2022,"Twitter is a powerful digital journalistic instrument and evidence shows journalists were transferring authority to Twitter. With journalistic information ecology becoming imbalanced, it is valuable to research how journalists may use Twitter to discover accurate and reliable information and maintain a vast overview of news events without shifting the power as the fourth estate. The purpose of this study is to provide a possible digital journalistic inquiry model to identify trending topics, distinguish reliable journalistic information while maintaining the balance of journalistic information ecology. Utilizing a large-scale dataset – 1.2 million tweets collected from Twitter API – this study executed cutting-edge network analysis and sentiment analysis to fill in the knowledge gap through a case study on Hurricane Dorian. The study found that the impact of traditional opinion leaders on information diffusion is declining. On the contrary, top in-degree centrality users play more important roles in information diffusion on Twitter. Moreover, tweets with negative polarity opinions were retweeted more. In addition, non-opinion leaders’ negatively polarized tweets were retweeted more than positively polarized ones, although it is not the same case with opinion leaders. With the change of journalistic ecology, identifying top in-degree centrality users and examining their tweets will provide useful resources for journalists to identify keywords, trending themes and predict how likely a topic may interest audience based on degree of polarity and number of retweets on Twitter. The results provide useful patterns for journalists to follow in sensemaking tasks in digital journalistic inquiry.",24002,1,85,,
10.1016/j.ijinfomgt.2021.102390,Diffusion of real versus misinformation during a crisis event: A big data-driven approach,"Kelvin King, Bin Wang",International Journal of Information Management,2021,(missing abstract),261096100,66,63,,
10.1007/s10844-020-00623-8,Modeling information diffusion in online social networks using a modified forest-fire model,"Sanjay Kumar, Sanjay Kumar, Muskan Saini, Muskan Goel, B. Panda",Journal of Intelligence and Information Systems,2020,(missing abstract),278541199,30,34,,
10.1007/s00607-025-01551-7,An inverse reinforcement learning approach to model health-related information popularity on X (Twitter),"Juan M. Requena‐Mullor, Enrica Garau, Cristina Quintas‐Soriano, María D. López‐Rodríguez, Antonio Arjona Castro",Computing,2025,(missing abstract),290916198,0,65,,
(missing DOI),Scalable Privacy-Compliant Virality Prediction on Twitter,"Damian Konrad Kowalczyk, Jan Larsen",National Conference on Artificial Intelligence,2019,"The digital town hall of Twitter becomes a preferred medium of communication for individuals and organizations across the globe. Some of them reach audiences of millions, while others struggle to get noticed. Given the impact of social media, the question remains more relevant than ever: how to model the dynamics of attention in Twitter. Researchers around the world turn to machine learning to predict the most influential tweets and authors, navigating the volume, velocity, and variety of social big data, with many compromises. In this paper, we revisit content popularity prediction on Twitter. We argue that strict alignment of data acquisition, storage and analysis algorithms is necessary to avoid the common trade-offs between scalability, accuracy and privacy compliance. We propose a new framework for the rapid acquisition of large-scale datasets, high accuracy supervisory signal and multilanguage sentiment prediction while respecting every privacy request applicable. We then apply a novel gradient boosting framework to achieve state-of-the-art results in virality ranking, already before including tweet's visual or propagation features. Our Gradient Boosted Regression Tree is the first to offer explainable, strong ranking performance on benchmark datasets. Since the analysis focused on features available early, the model is immediately applicable to incoming tweets in 18 languages.",104412291,8,33,,
10.1109/ist64061.2024.10843480,Measuring the social influence for retweet behavior prediction in microblogging network,"Rahebeh Mojtahedi Safari, Amir Masoud Rahmani, Sasan H. Alizaeh",International Symposium on Telecommunications,2024,"Nowadays, retweeting behavior is considered a substantial behavior to analyze information diffusion in the microblogging network. To understand the underlying mechanism of information diffusion and analyze the evolution of the diffusion corresponding to a given original microblog, user retweeting behavior prediction has recently gained considerable attention. In this paper firstly, we introduce the most influential factors which affect user retweeting behavior and propose an effective measurement based on the random walk model to measure the social influence. Secondly, by incorporating our defined influential factors into a logistic regression classifier model, we predict the future activated user set concerning the diffusion of a given original microblog at the next time point. Unlike other comparative models, our prediction model can illustrate the evolution of diffusion and predict the retweeting behavior of all potential users through the diffusion of any original microblog in the microblogging network. Finally, based on the real Twitter microblogging dataset, the experimental results show by the contribution of our defined influential factors and presenting an effective measure of the social influence factor, we can obtain more accurate predictions in comparison to other baseline methods.",283375644,0,24,,
10.1007/s11042-022-12815-1,Role of twitter user profile features in retweet prediction for big data streams,"Saurabh Sharma, Vishal Gupta",Multimedia tools and applications,2022,"To study the various factors influencing the process of information sharing on Twitter is a very active research area. This paper aims to explore the impact of numerical features extracted from user profiles in retweet prediction from the real-time raw feed of tweets. The originality of this work comes from the fact that the proposed model is based on simple numerical features with the least computational complexity, which is a scalable solution for big data analysis. This research work proposes three new features from the tweet author profile to capture the unique behavioral pattern of the user, namely “Author total activity”, “Author total activity per year”, and “Author tweets per year”. The features set is tested on a dataset of 100 million random tweets collected through Twitter API. The binary labels regression gave an accuracy of 0.98 for user-profile features and gave an accuracy of 0.99 when combined with tweet content features. The regression analysis to predict the retweet count gave an R-squared value of 0.98 with combined features. The multi-label classification gave an accuracy of 0.9 for combined features and 0.89 for user-profile features. The user profile features performed better than tweet content features and performed even better when combined. This model is suitable for near real-time analysis of live streaming data coming through Twitter API and provides a baseline pattern of user behavior based on numerical features available from user profiles only.",181388077,18,50,,
10.1007/978-3-319-95168-3_43,Smart City Governance Strategies to Better Move Towards a Smart Urbanism,"Margherita Azzari, Chiara Garau, Paolo Nesi, Michela Paolucci, Paola Zamperlin",Lecture Notes in Computer Science,2018,"This paper intends to summarize the principal reached objectives of an ongoing project on smart cities governance called GHOST financed by MIUR (Italian Ministry of Education, Universities and Research), in order to provide an overview on how the smart governance analysis applied to smart urbanism has evolved in two particular case studies in Italy (Cagliari and Florence). Firstly, authors analyze the concept of ‘Smart City Governance’ (SCG), it is associated with a set of commonly accepted terminologies and not yet standardized even if nowadays academic attention to smart cities and their governance is growing rapidly. Secondly, this paper analyses the major aspects of smart city governance applied to case studies from: (i) the governance data acquisition approach with particular reference to tourism sector, and (ii) the adaptations of urban strategies (in general) and of these data acquisition in Florence and in Cagliari (in particular), due to the Km4city city dashboard, created and developed by the DISIT lab. The paper concludes by evaluating the emerged results of the case studies analysis, in order to find the necessary balance for urban synergies, and, consequently, to better move towards a smart urbanism.",119953520,47,23,,
10.21203/rs.3.rs-80987/v1,Detection of Political Intent Through Analysis of Tweets and Homophily Elements,"Nisha P. Shetty, Balachandra Muniyal, D. R. Teja, Leander Maben",(missing journal),2020,"
 Twitter is one of the most popular social networking platforms of today’s generation and is a fundamental tool in harvesting the data of many users worldwide. Many discussions ranging from current affairs, news sharing, filing complaints to advertising and discussing some common interests etc. happen on Twitter. It is widely used by many famous politicians as a prominent communication medium to address large masses ,owing to its mass usage and popularity . Thus, it is safe to assume that people communicate their political ideologies on Twitter. Many works have been done so far to deduce the stance of user towards a particular party by performing sentiment analysis on their tweets using popular classifiers. To find connected and similar users, earlier works generated a social network graph, based on the assumption that friends and followers share similar interests, which might not be true in all cases. In contrast, the proposed work employs the concept of ensemble classifier (a single classifier generated from several base learning classifiers) to analyze the tweets and makes use of multiple interaction elements like followers/ following, mentions, re-tweets ,hash tags etc. to infer which political party a user identifies with. These interaction elements project out the homophily (users who share same beliefs and choices) amongst the users. The proposed study can be encompassed to any domain and can be used by advertising agencies, marketing companies, e-commerce, heath care etc. to identify their target audience.",219772945,3,57,,
10.1007/s41870-022-01109-2,Predicting opinion evolution based on information diffusion in social networks using a hybrid fuzzy based approach,"Samson Ebenezar Uthirapathy, Domnic Sandanam, Samson Ebenezar Uthirapathy, Domnic Sandanam",International journal of information technology,2022,"Social media plays an important role in disseminating information and analysing public and government opinions. The vast majority of previous research has examined information diffusion and opinion analysis separately. This study proposes a new framework for analysing both information diffusion and opinion evolution. The change in opinion over time is known as opinion evolution. To propose a new model for predicting information diffusion and opinion analysis in social media, a forest fire algorithm, cuckoo search, and fuzzy c-means clustering are used. The forest fire algorithm is used to determine the diffuser and non-diffuser of information in social networks, and fuzzy c-means clustering with the cuckoo search optimization algorithm is proposed to cluster Twitter content into various opinion categories and to determine opinion change. On different Twitter data sets, the proposed model outperformed the existing methods in terms of precision, recall, and accuracy.",251512788,6,32,,
10.1007/s10844-020-00623-8,Modeling information diffusion in online social networks using a modified forest-fire model,"Sanjay Kumar, Sanjay Kumar, Muskan Saini, Muskan Goel, B. Panda",Journal of Intelligent Information Systems,2021,"Information dissemination has changed rapidly in recent years with the emergence of social media which provides online platforms for people worldwide to share their thoughts, activities, emotions, and build social relationships. Hence, modeling information diffusion has become an important area of research in the field of network analysis. It involves the mathematical modeling of the movement of information and study the information spread pattern. In this paper, we attempt to model information propagation in online social networks using a nature-inspired approach based on a modified forest-fire model. A slight spark can start a wildfire in a forest, and the spread of this fire depends on vegetation, weather, and topography, which may act as fuel. On similar lines, we labeled users who haven’t joined the network yet as Empty, existing users as Tree, and information as Fire. The spread of information across online social networks depends upon users-followers relationships, the significance of the topic, and other such features. We introduce a novel Burnt state to the traditional forest-fire model to represent non-spreaders in the network. We validate our method on six real-world data-sets extracted from Twitter and conclude that the proposed model performs reasonably well in predicting information diffusion.",101202587,36,39,,
10.1109/bigdata55660.2022.10020586,Proactive Prioritization of App Issues via Contrastive Learning,"Moghis Fereidouni, Adib Mosharrof, Umar Farooq, A.B. Siddique",2022 IEEE International Conference on Big Data (Big Data),2022,"Mobile app stores produce a tremendous amount of data in the form of user reviews, which is a huge source of user requirements and sentiments; such reviews allow app developers to proactively address issues in their apps. However, only a small number of reviews capture common issues and sentiments which creates a need for automatically identifying prominent reviews. Unfortunately, most existing work in text ranking and popularity prediction focuses on social contexts where other signals are available, which renders such works ineffective in the context of app reviews. In this work, we propose a new framework, PPrior, that enables proactive prioritization of app issues through identifying prominent reviews (ones predicted to receive a large number of votes in a given time window). Predicting highly-voted reviews is challenging given that, unlike social posts, social network features of users are not available. Moreover, there is an issue of class imbalance, since a large number of user reviews receive little to no votes. PPrior employs a pre-trained T5 model and works in three phases. Phase one adapts the pre-trained T5 model to the user reviews data in a self-supervised fashion. In phase two, we leverage contrastive training to learn a generic and task-independent representation of user reviews. Phase three uses radius neighbors classifier t o m ake t he final predictions. This phase also uses FAISS index for scalability and efficient search. To conduct extensive experiments, we acquired a large dataset of over 2.1 million user reviews from Google Play. Our experimental results demonstrate the effectiveness of the proposed framework when compared against several state-of-the-art approaches. Moreover, the accuracy of PPrior in predicting prominent reviews is comparable to that of experienced app developers.",253169591,9,55,,
10.1016/j.eswa.2020.114400,Predicting tweet impact using a novel evidential reasoning prediction method,"Lucía Rivadeneira, Jianbo Yang, Manuel López-Ibáñez",Expert systems with applications,2021,(missing abstract),45863181,23,91,,
(missing DOI),An analytical and experimental study of the energy transition discourse on YouTube,"Aleix Bassolas, Piero Birello, Julian Vicens",arXiv (Cornell University),2025,"Energy production and management face significant political, economic, and environmental challenges, yet the rise in information consumption through social media undermines the availability of reliable knowledge to the general public. This study examines the ideas discussed in the energy transition content on YouTube, assesses the most effective methods of communicating knowledge and information to the general public, and identifies the most engaged audiences. We examine videos related to the subject, analysing the themes discussed, the language used, and the emotions conveyed on YouTube, linking language formality to user engagement. To test the relationship experimentally, we uploaded original content to YouTube through two mirror channels containing the same material but using different levels of language formality. Our results indicate that conversational content reaches a broader audience, but retention rates are higher on the academic channel beyond the initial video segments. Interest in the topic varies by viewer profile, with younger individuals and women showing greater engagement regardless of language style.",292990272,0,50,,
